"","Prefix","CHL_Components","Traits","Models","Predictive_Ability"
"3292","StemC","C","StemC.C","GBLUP",0.711
"3293","StemC","C","StemC.C","GBLUP",0.636
"3294","StemC","C","StemC.C","GBLUP",0.72
"3295","StemC","C","StemC.C","GBLUP",0.704
"3296","StemC","C","StemC.C","GBLUP",0.653
"3297","StemC","C","StemC.C","GBLUP",0.735
"3298","StemC","C","StemC.C","GBLUP",0.709
"3299","StemC","C","StemC.C","GBLUP",0.631
"3300","StemC","C","StemC.C","GBLUP",0.639
"3301","StemC","C","StemC.C","RKHS",0.619
"3302","StemC","C","StemC.C","RKHS",0.599
"3303","StemC","C","StemC.C","RKHS",0.693
"3304","StemC","C","StemC.C","RKHS",0.725
"3305","StemC","C","StemC.C","RKHS",0.726
"3306","StemC","C","StemC.C","RKHS",0.746
"3307","StemC","C","StemC.C","RKHS",0.708
"3308","StemC","C","StemC.C","RKHS",0.667
"3309","StemC","C","StemC.C","RKHS",0.535
"3310","StemC","C","StemC.C","RKHS",0.761
"3311","StemC","C","StemC.C","RKHS",0.763
"3312","StemC","C","StemC.C","RKHS",0.707
"3313","StemC","C","StemC.C","RKHS",0.689
"3314","StemC","C","StemC.C","RKHS",0.56
"3315","StemC","C","StemC.C","RKHS",0.621
"3316","StemC","C","StemC.C","RKHS",0.78
"3317","StemC","C","StemC.C","RKHS",0.559
"3318","StemC","C","StemC.C","RKHS",0.683
"3319","StemC","C","StemC.C","RKHS",0.701
"3320","StemC","C","StemC.C","RKHS",0.649
"3321","StemC","C","StemC.C","RKHS",0.753
"3322","StemC","C","StemC.C","RKHS",0.711
"3323","StemC","C","StemC.C","RKHS",0.729
"3324","StemC","C","StemC.C","RKHS",0.704
"3325","StemC","C","StemC.C","RKHS",0.531
"3326","StemC","H","StemC.H","BA",0.384
"3327","StemC","H","StemC.H","BA",0.661
"3328","StemC","H","StemC.H","BA",0.389
"3329","StemC","H","StemC.H","BA",0.447
"3330","StemC","H","StemC.H","BA",0.229
"3331","StemC","H","StemC.H","BA",0.484
"3332","StemC","H","StemC.H","BA",0.473
"3333","StemC","H","StemC.H","BA",0.397
"3334","StemC","H","StemC.H","BA",0.485
"3335","StemC","H","StemC.H","BA",0.417
"3336","StemC","H","StemC.H","BA",0.473
"3337","StemC","H","StemC.H","BA",0.394
"3338","StemC","H","StemC.H","BA",0.567
"3339","StemC","H","StemC.H","BA",0.458
"3340","StemC","H","StemC.H","BA",0.426
"3341","StemC","H","StemC.H","BA",0.552
"3342","StemC","H","StemC.H","BA",0.55
"3343","StemC","H","StemC.H","BA",0.435
"3344","StemC","H","StemC.H","BA",0.3
"3345","StemC","H","StemC.H","BA",0.298
"3346","StemC","H","StemC.H","BA",0.418
"3347","StemC","H","StemC.H","BA",0.408
"3348","StemC","H","StemC.H","BA",0.418
"3349","StemC","H","StemC.H","BA",0.538
"3350","StemC","H","StemC.H","BA",0.395
"3351","StemC","H","StemC.H","BB",0.664
"3352","StemC","H","StemC.H","BB",0.382
"3353","StemC","H","StemC.H","BB",0.532
"3354","StemC","H","StemC.H","BB",0.338
"3355","StemC","H","StemC.H","BB",0.369
"3356","StemC","H","StemC.H","BB",0.596
"3357","StemC","H","StemC.H","BB",0.229
"3358","StemC","H","StemC.H","BB",0.456
"3359","StemC","H","StemC.H","BB",0.446
"3360","StemC","H","StemC.H","BB",0.311
"3361","StemC","H","StemC.H","BB",0.481
"3362","StemC","H","StemC.H","BB",0.417
"3363","StemC","H","StemC.H","BB",0.411
"3364","StemC","H","StemC.H","BB",0.585
"3365","StemC","H","StemC.H","BB",0.486
"3366","StemC","H","StemC.H","BB",0.336
"3367","StemC","H","StemC.H","BB",0.548
"3368","StemC","H","StemC.H","BB",0.522
"3369","StemC","H","StemC.H","BB",0.567
"3370","StemC","H","StemC.H","BB",0.382
"3371","StemC","H","StemC.H","BB",0.387
"3372","StemC","H","StemC.H","BB",0.556
"3373","StemC","H","StemC.H","BB",0.421
"3374","StemC","H","StemC.H","BB",0.486
"3375","StemC","H","StemC.H","BB",0.373
"3376","StemC","H","StemC.H","BC",0.478
"3377","StemC","H","StemC.H","BC",0.371
"3378","StemC","H","StemC.H","BC",0.431
"3379","StemC","H","StemC.H","BC",0.552
"3380","StemC","H","StemC.H","BC",0.428
"3381","StemC","H","StemC.H","BC",0.388
"3382","StemC","H","StemC.H","BC",0.528
"3383","StemC","H","StemC.H","BC",0.443
"3384","StemC","H","StemC.H","BC",0.361
"3385","StemC","H","StemC.H","BC",0.405
"3386","StemC","H","StemC.H","BC",0.407
"3387","StemC","H","StemC.H","BC",0.529
"3388","StemC","H","StemC.H","BC",0.515
"3389","StemC","H","StemC.H","BC",0.481
"3390","StemC","H","StemC.H","BC",0.418
"3391","StemC","H","StemC.H","BC",0.481
"3392","StemC","H","StemC.H","BC",0.357
"3393","StemC","H","StemC.H","BC",0.483
"3394","StemC","H","StemC.H","BC",0.328
"3395","StemC","H","StemC.H","BC",0.501
"3396","StemC","H","StemC.H","BC",0.553
"3397","StemC","H","StemC.H","BC",0.476
"3398","StemC","H","StemC.H","BC",0.387
"3399","StemC","H","StemC.H","BC",0.45
"3400","StemC","H","StemC.H","BC",0.534
"3401","StemC","H","StemC.H","BL",0.4
"3402","StemC","H","StemC.H","BL",0.625
"3403","StemC","H","StemC.H","BL",0.474
"3404","StemC","H","StemC.H","BL",0.499
"3405","StemC","H","StemC.H","BL",0.316
"3406","StemC","H","StemC.H","BL",0.457
"3407","StemC","H","StemC.H","BL",0.522
"3408","StemC","H","StemC.H","BL",0.445
"3409","StemC","H","StemC.H","BL",0.5
"3410","StemC","H","StemC.H","BL",0.314
"3411","StemC","H","StemC.H","BL",0.496
"3412","StemC","H","StemC.H","BL",0.503
"3413","StemC","H","StemC.H","BL",0.422
"3414","StemC","H","StemC.H","BL",0.384
"3415","StemC","H","StemC.H","BL",0.418
"3416","StemC","H","StemC.H","BL",0.381
"3417","StemC","H","StemC.H","BL",0.393
"3418","StemC","H","StemC.H","BL",0.467
"3419","StemC","H","StemC.H","BL",0.483
"3420","StemC","H","StemC.H","BL",0.339
"3421","StemC","H","StemC.H","BL",0.446
"3422","StemC","H","StemC.H","BL",0.507
"3423","StemC","H","StemC.H","BL",0.342
"3424","StemC","H","StemC.H","BL",0.358
"3425","StemC","H","StemC.H","BL",0.516
"3426","StemC","H","StemC.H","BRR",0.529
"3427","StemC","H","StemC.H","BRR",0.32
"3428","StemC","H","StemC.H","BRR",0.434
"3429","StemC","H","StemC.H","BRR",0.37
"3430","StemC","H","StemC.H","BRR",0.605
"3431","StemC","H","StemC.H","BRR",0.426
"3432","StemC","H","StemC.H","BRR",0.551
"3433","StemC","H","StemC.H","BRR",0.367
"3434","StemC","H","StemC.H","BRR",0.431
"3435","StemC","H","StemC.H","BRR",0.456
"3436","StemC","H","StemC.H","BRR",0.558
"3437","StemC","H","StemC.H","BRR",0.279
"3438","StemC","H","StemC.H","BRR",0.593
"3439","StemC","H","StemC.H","BRR",0.598
"3440","StemC","H","StemC.H","BRR",0.254
"3441","StemC","H","StemC.H","BRR",0.363
"3442","StemC","H","StemC.H","BRR",0.514
"3443","StemC","H","StemC.H","BRR",0.406
"3444","StemC","H","StemC.H","BRR",0.388
"3445","StemC","H","StemC.H","BRR",0.466
"3446","StemC","H","StemC.H","BRR",0.471
"3447","StemC","H","StemC.H","BRR",0.541
"3448","StemC","H","StemC.H","BRR",0.393
"3449","StemC","H","StemC.H","BRR",0.456
"3450","StemC","H","StemC.H","BRR",0.463
"3451","StemC","H","StemC.H","GBLUP",0.399
"3452","StemC","H","StemC.H","GBLUP",0.496
"3453","StemC","H","StemC.H","GBLUP",0.344
"3454","StemC","H","StemC.H","GBLUP",0.558
"3455","StemC","H","StemC.H","GBLUP",0.481
"3456","StemC","H","StemC.H","GBLUP",0.425
"3457","StemC","H","StemC.H","GBLUP",0.489
"3458","StemC","H","StemC.H","GBLUP",0.42
"3459","StemC","H","StemC.H","GBLUP",0.368
"3460","StemC","H","StemC.H","GBLUP",0.51
"3461","StemC","H","StemC.H","GBLUP",0.427
"3462","StemC","H","StemC.H","GBLUP",0.437
"3463","StemC","H","StemC.H","GBLUP",0.473
"3464","StemC","H","StemC.H","GBLUP",0.55
"3465","StemC","H","StemC.H","GBLUP",0.332
"3466","StemC","H","StemC.H","GBLUP",0.479
"3467","StemC","H","StemC.H","GBLUP",0.475
"3468","StemC","H","StemC.H","GBLUP",0.439
"3469","StemC","H","StemC.H","GBLUP",0.281
"3470","StemC","H","StemC.H","GBLUP",0.488
"3471","StemC","H","StemC.H","GBLUP",0.522
"3472","StemC","H","StemC.H","GBLUP",0.595
"3473","StemC","H","StemC.H","GBLUP",0.439
"3474","StemC","H","StemC.H","GBLUP",0.334
"3475","StemC","H","StemC.H","GBLUP",0.44
"3476","StemC","H","StemC.H","RKHS",0.471
"3477","StemC","H","StemC.H","RKHS",0.415
"3478","StemC","H","StemC.H","RKHS",0.443
"3479","StemC","H","StemC.H","RKHS",0.516
"3480","StemC","H","StemC.H","RKHS",0.441
"3481","StemC","H","StemC.H","RKHS",0.575
"3482","StemC","H","StemC.H","RKHS",0.473
"3483","StemC","H","StemC.H","RKHS",0.45
"3484","StemC","H","StemC.H","RKHS",0.547
"3485","StemC","H","StemC.H","RKHS",0.382
"3486","StemC","H","StemC.H","RKHS",0.474
"3487","StemC","H","StemC.H","RKHS",0.396
"3488","StemC","H","StemC.H","RKHS",0.501
"3489","StemC","H","StemC.H","RKHS",0.404
"3490","StemC","H","StemC.H","RKHS",0.493
"3491","StemC","H","StemC.H","RKHS",0.353
"3492","StemC","H","StemC.H","RKHS",0.501
"3493","StemC","H","StemC.H","RKHS",0.606
"3494","StemC","H","StemC.H","RKHS",0.463
"3495","StemC","H","StemC.H","RKHS",0.416
"3496","StemC","H","StemC.H","RKHS",0.556
"3497","StemC","H","StemC.H","RKHS",0.295
"3498","StemC","H","StemC.H","RKHS",0.535
"3499","StemC","H","StemC.H","RKHS",0.345
"3500","StemC","H","StemC.H","RKHS",0.569
"3501","StemC","L","StemC.L","BA",0.592
"3502","StemC","L","StemC.L","BA",0.689
"3503","StemC","L","StemC.L","BA",0.729
"3504","StemC","L","StemC.L","BA",0.62
"3505","StemC","L","StemC.L","BA",0.791
"3506","StemC","L","StemC.L","BA",0.712
"3507","StemC","L","StemC.L","BA",0.689
"3508","StemC","L","StemC.L","BA",0.623
"3509","StemC","L","StemC.L","BA",0.728
"3510","StemC","L","StemC.L","BA",0.746
"3511","StemC","L","StemC.L","BA",0.609
"3512","StemC","L","StemC.L","BA",0.797
"3513","StemC","L","StemC.L","BA",0.743
"3514","StemC","L","StemC.L","BA",0.648
"3515","StemC","L","StemC.L","BA",0.718
"3516","StemC","L","StemC.L","BA",0.719
"3517","StemC","L","StemC.L","BA",0.64
"3518","StemC","L","StemC.L","BA",0.788
"3519","StemC","L","StemC.L","BA",0.727
"3520","StemC","L","StemC.L","BA",0.685
"3521","StemC","L","StemC.L","BA",0.684
"3522","StemC","L","StemC.L","BA",0.574
"3523","StemC","L","StemC.L","BA",0.785
"3524","StemC","L","StemC.L","BA",0.63
"3525","StemC","L","StemC.L","BA",0.818
"3526","StemC","L","StemC.L","BB",0.669
"3527","StemC","L","StemC.L","BB",0.773
"3528","StemC","L","StemC.L","BB",0.621
"3529","StemC","L","StemC.L","BB",0.785
"3530","StemC","L","StemC.L","BB",0.645
"3531","StemC","L","StemC.L","BB",0.706
"3532","StemC","L","StemC.L","BB",0.623
"3533","StemC","L","StemC.L","BB",0.707
"3534","StemC","L","StemC.L","BB",0.721
"3535","StemC","L","StemC.L","BB",0.718
"3536","StemC","L","StemC.L","BB",0.703
"3537","StemC","L","StemC.L","BB",0.709
"3538","StemC","L","StemC.L","BB",0.734
"3539","StemC","L","StemC.L","BB",0.668
"3540","StemC","L","StemC.L","BB",0.688
"3541","StemC","L","StemC.L","BB",0.726
"3542","StemC","L","StemC.L","BB",0.719
"3543","StemC","L","StemC.L","BB",0.684
"3544","StemC","L","StemC.L","BB",0.67
"3545","StemC","L","StemC.L","BB",0.709
"3546","StemC","L","StemC.L","BB",0.796
"3547","StemC","L","StemC.L","BB",0.731
"3548","StemC","L","StemC.L","BB",0.589
"3549","StemC","L","StemC.L","BB",0.751
"3550","StemC","L","StemC.L","BB",0.628
"3551","StemC","L","StemC.L","BC",0.769
"3552","StemC","L","StemC.L","BC",0.641
"3553","StemC","L","StemC.L","BC",0.665
"3554","StemC","L","StemC.L","BC",0.705
"3555","StemC","L","StemC.L","BC",0.699
"3556","StemC","L","StemC.L","BC",0.702
"3557","StemC","L","StemC.L","BC",0.713
"3558","StemC","L","StemC.L","BC",0.641
"3559","StemC","L","StemC.L","BC",0.685
"3560","StemC","L","StemC.L","BC",0.755
"3561","StemC","L","StemC.L","BC",0.691
"3562","StemC","L","StemC.L","BC",0.733
"3563","StemC","L","StemC.L","BC",0.628
"3564","StemC","L","StemC.L","BC",0.728
"3565","StemC","L","StemC.L","BC",0.787
"3566","StemC","L","StemC.L","BC",0.755
"3567","StemC","L","StemC.L","BC",0.7
"3568","StemC","L","StemC.L","BC",0.574
"3569","StemC","L","StemC.L","BC",0.711
"3570","StemC","L","StemC.L","BC",0.765
"3571","StemC","L","StemC.L","BC",0.712
"3572","StemC","L","StemC.L","BC",0.65
"3573","StemC","L","StemC.L","BC",0.695
"3574","StemC","L","StemC.L","BC",0.661
"3575","StemC","L","StemC.L","BC",0.688
"3576","StemC","L","StemC.L","BL",0.639
"3577","StemC","L","StemC.L","BL",0.719
"3578","StemC","L","StemC.L","BL",0.758
"3579","StemC","L","StemC.L","BL",0.77
"3580","StemC","L","StemC.L","BL",0.685
"3581","StemC","L","StemC.L","BL",0.713
"3582","StemC","L","StemC.L","BL",0.753
"3583","StemC","L","StemC.L","BL",0.698
"3584","StemC","L","StemC.L","BL",0.706
"3585","StemC","L","StemC.L","BL",0.611
"3586","StemC","L","StemC.L","BL",0.649
"3587","StemC","L","StemC.L","BL",0.82
"3588","StemC","L","StemC.L","BL",0.716
"3589","StemC","L","StemC.L","BL",0.674
"3590","StemC","L","StemC.L","BL",0.658
"3591","StemC","L","StemC.L","BL",0.555
"3592","StemC","L","StemC.L","BL",0.707
"3593","StemC","L","StemC.L","BL",0.779
"3594","StemC","L","StemC.L","BL",0.729
"3595","StemC","L","StemC.L","BL",0.682
"3596","StemC","L","StemC.L","BL",0.658
"3597","StemC","L","StemC.L","BL",0.68
"3598","StemC","L","StemC.L","BL",0.737
"3599","StemC","L","StemC.L","BL",0.681
"3600","StemC","L","StemC.L","BL",0.583
"3601","StemC","L","StemC.L","BRR",0.715
"3602","StemC","L","StemC.L","BRR",0.506
"3603","StemC","L","StemC.L","BRR",0.753
"3604","StemC","L","StemC.L","BRR",0.67
"3605","StemC","L","StemC.L","BRR",0.796
"3606","StemC","L","StemC.L","BRR",0.642
"3607","StemC","L","StemC.L","BRR",0.799
"3608","StemC","L","StemC.L","BRR",0.583
"3609","StemC","L","StemC.L","BRR",0.75
"3610","StemC","L","StemC.L","BRR",0.686
"3611","StemC","L","StemC.L","BRR",0.752
"3612","StemC","L","StemC.L","BRR",0.665
"3613","StemC","L","StemC.L","BRR",0.694
"3614","StemC","L","StemC.L","BRR",0.655
"3615","StemC","L","StemC.L","BRR",0.718
"3616","StemC","L","StemC.L","BRR",0.754
"3617","StemC","L","StemC.L","BRR",0.613
"3618","StemC","L","StemC.L","BRR",0.73
"3619","StemC","L","StemC.L","BRR",0.795
"3620","StemC","L","StemC.L","BRR",0.623
"3621","StemC","L","StemC.L","BRR",0.676
"3622","StemC","L","StemC.L","BRR",0.7
"3623","StemC","L","StemC.L","BRR",0.804
"3624","StemC","L","StemC.L","BRR",0.661
"3625","StemC","L","StemC.L","BRR",0.654
"3626","StemC","L","StemC.L","GBLUP",0.783
"3627","StemC","L","StemC.L","GBLUP",0.682
"3628","StemC","L","StemC.L","GBLUP",0.674
"3629","StemC","L","StemC.L","GBLUP",0.685
"3630","StemC","L","StemC.L","GBLUP",0.633
"3631","StemC","L","StemC.L","GBLUP",0.718
"3632","StemC","L","StemC.L","GBLUP",0.831
"3633","StemC","L","StemC.L","GBLUP",0.651
"3634","StemC","L","StemC.L","GBLUP",0.563
"3635","StemC","L","StemC.L","GBLUP",0.787
"3636","StemC","L","StemC.L","GBLUP",0.7
"3637","StemC","L","StemC.L","GBLUP",0.63
"3638","StemC","L","StemC.L","GBLUP",0.658
"3639","StemC","L","StemC.L","GBLUP",0.721
"3640","StemC","L","StemC.L","GBLUP",0.626
"3641","StemC","L","StemC.L","GBLUP",0.672
"3642","StemC","L","StemC.L","GBLUP",0.751
"3643","StemC","L","StemC.L","GBLUP",0.705
"3644","StemC","L","StemC.L","GBLUP",0.672
"3645","StemC","L","StemC.L","GBLUP",0.603
"3646","StemC","L","StemC.L","GBLUP",0.758
"3647","StemC","L","StemC.L","GBLUP",0.656
"3648","StemC","L","StemC.L","GBLUP",0.625
"3649","StemC","L","StemC.L","GBLUP",0.583
"3650","StemC","L","StemC.L","GBLUP",0.713
"3651","StemC","L","StemC.L","RKHS",0.682
"3652","StemC","L","StemC.L","RKHS",0.731
"3653","StemC","L","StemC.L","RKHS",0.695
"3654","StemC","L","StemC.L","RKHS",0.699
"3655","StemC","L","StemC.L","RKHS",0.715
"3656","StemC","L","StemC.L","RKHS",0.652
"3657","StemC","L","StemC.L","RKHS",0.807
"3658","StemC","L","StemC.L","RKHS",0.647
"3659","StemC","L","StemC.L","RKHS",0.656
"3660","StemC","L","StemC.L","RKHS",0.762
"3661","StemC","L","StemC.L","RKHS",0.646
"3662","StemC","L","StemC.L","RKHS",0.736
"3663","StemC","L","StemC.L","RKHS",0.717
"3664","StemC","L","StemC.L","RKHS",0.727
"3665","StemC","L","StemC.L","RKHS",0.662
"3666","StemC","L","StemC.L","RKHS",0.741
"3667","StemC","L","StemC.L","RKHS",0.664
"3668","StemC","L","StemC.L","RKHS",0.665
"3669","StemC","L","StemC.L","RKHS",0.781
"3670","StemC","L","StemC.L","RKHS",0.721
"3671","StemC","L","StemC.L","RKHS",0.642
"3672","StemC","L","StemC.L","RKHS",0.704
"3673","StemC","L","StemC.L","RKHS",0.726
"3674","StemC","L","StemC.L","RKHS",0.753
"3675","StemC","L","StemC.L","RKHS",0.699
